tag,content
student,hi i am having troubles passing a published test case in playercpp i dont understand the following the code below from the published test case bob will throw away the upcard if its lower than the cards in his hand playeraddanddiscardbob ninespades assertbobhandsize 5 for int i0 ibobhandsize i assertplayerhascardinhandawesomespadeshand i bob when i 4 awesomespadehand 4 passes a pointer pointed to the last element to the function playerhascardinhand in function playerhascardinhand the pointer will be accessed 5 times to access the five cards however the pointer only points to a card array that has 5 cards this visits an empty pointer when i is larger than 1 will this cause a problem
student,see summary
student,i keep getting lines and lines of errors when i try to run my packcpp with the unit tests provided by the professor…here are the first few lines of the error what could be going wrong thanks bash41 make packtest g packtestcpp o packtest tmpcckfurweo in function main packtestcpptext0x1b undefined reference to packinitpack char const
student,i ask this question in light of deorio posting the unit tests for all the functions for everyone to see today are these test cases all of the test cases we have to pass in order to get full credit on the checkpoint also are we still required to write our own test cases to turn in for the checkpoint i understand from previous piazza questions and answers that for the final turn in not the checkpoint we will have to pass more rigorous test cases and we will be expected to develop better test cases to account for this is this understanding correct i appreciate anyone who can answer any or all of my answers thanks
student,we actually implement this change to dealer in maketrump right not in the game the modifies in the rme doesnt say dealer
student,if we pass all the autograder tests for the checkpoint can we assume that our functions work completely and go ahead and start working on game and the other files or are we supposed to test our functions more thoroughly
student,i keep getting error message for having a wrong partner declaration i tried adding a new line after the unique names and i also tried just having a space between the names but it still gives me an error screenshot20141007at90939pmpng
student,in packinit im initializing each card using cardinitcard rank suit rank and suit are both const char but for some reason when i cardprintcard on the very next line its only prints two of spades which is what every card is initialized to no matter what it does print the right thing when i manually put in the values ie cardinitcard ten diamonds cardprintcard prints ten of diamonds i dont know whats going on im putting in a const char which is what it asks for but it doesnt work unless i put a specific string in
student,when compiling any of the main functions in visual studio im getting an undefined reference error for all the functions in cardcpp these errors have the same basic form error lnk2019 unresolved external symbol enum suit cdecl suitnextenum suit suitnextyaaw4suitw41z referenced in function main if anyone could help that would be awesome ive checked and all the files are included in the build so im not sure why it isnt linking properly
student,in the terminal for my mac can someone tell me the code to make a tar file with all the files we have to submit to the auto grader thank you
student,in our playercpp file we have the line include playerh but when we try to write functions we get an error in xcode unknown type name player anyone know whats going wrong thanks
student,in the second cardcompare do we still return 0 if a and b are the same cards but ledcard is different another scenario that i have in question is how about if ledcard is the same as a but b is different what should it return
student,is there a difference between using to check if a cards suit is trump or cardistrump if there isnt which one is preferred
student,for some reason when i run the card compare that is given to us its returning the wrong answer im trying to compare a jackclubs and a queenspades looking at how the function is built it finds the difference between the sum of each cards rank and suit if i use cardcomparejackclubs queenspades it should return 1 because spades is less than club but its not not sure if im the problem or the function is actually buggy at that case thanks
student,the posted test cases included assertcardcompareacediamonds acehearts ninediamonds hearts 0 this suggests to me that if card a ace diamonds card b ace of hearts led card 9 diamonds trump hearts then card b has a higher value than card a however if a heart is led shouldnt following suit be more important than a trump card thanks
student,so i have written all my code for the checkpoint and tried submitting it to the auto grader but i get a compile error on playertests i wrote the code in sublime text and was able to compile and run it on my mac terminal compiling it with g to see if my compiling was different from that of a caen linnux environment i sent the code to my caen desktop via an scp command line then i moved to my terminal in caen with a ssh command once there i re compiled and was able to but when i ran it i got the error cannot execute binary file i was wondering if this happened in the auto grader and thats why it didnt work keeping in mind that my other two cpp files passed the autograder
student,if you have something like char temp how come the compiler knows to print the c string if you cout temp at first i thought i had to iterate through and append all the values of the c string array to a c string to get the original string back why doesnt it cout the location that temp points to
student,my partner and i are consistently failing the test case for playercpp weve tested the code in all the ways that we think may break it but we still cant find the error are there any suggestions or common errors made by other groups that have led to a similar problem thanks
student,i keep getting these error messages and i went through my sections of code related to each one and i am unsure of what is wrong anyone know what the hell is causing this error to go throughout my code need help asap
student,in round 2 the player has jack of spades jack of hearts ten of diamonds king of diamonds king of hearts the upcard is queen of clubs since trump is clubs jack of spades is considered to be of the clubs suit since there is no suit that is spades the player will not order up correct
student,so we have to modify the orderupsuit here do we have to add and discard to the dealers hand if a suit is ordered up in round 1 or do we call add and discard in our playertestscpp also what is orderupsuit initialized to in the beginning thanks
student,if i can pass the test case in cpp file does that mean i can also pass the checkpoint autograder
student,my cardcpp playercpp and packcpp pass my tests and the published unit tests however when i submit to the autograder only cardcpp and playercpp pass while my packcpp gets a compilation error any suggestions on how to debug this problem
student,once i have looped through the hand of cards and identified the highestlowest card depending on the case how can i know which element of the array this card is so i can then move it to the end
student,whenever i try to implement the cardinit function using the string2enum i get an error message saying there is no matching function call i copied and pasted the template string2enum code from the lecture slide and then called it in the cardinit using the to differentiate between suit and rank is there something else that im missing
student,has anybody passed playercpp in the autograder if so what are the top 2 functions you reccommend to inspect for bugs
student,do we call the make trump function for each players move or do we actually call it once to get the trump also what is the upcard parameter
student,within the add and discard function we need to use card compare to figure out if one has a better value than the other but how do we know what the trump is when we are writingcalling the function or should we just use the version of card compare that only takes two arguments and not the trump
student,i get this problem when i try to compile my packcpp and packtestscpp files i have included cardh in each of them and i know that i dont go off the array i get the same error when i only operate on the first and second elements in the array any help would be greatly appreciated
student,in round one if playerptr dealer do we include the upcard as a possible card in the dealers hand when determining the number of trump face cards for example if the up card is the ace of hearts and the dealer has the jack of hearts in his hand would he order up because his resultant hand would have 2 trump face cards or would he pass because in his current hand he only has 1 trump face card
student,i have gone through almost every scenario and fixed several bugs in my code for cardcpp and its still not passing the autograder am i just understanding the specs wrong in the third cardcompare the one that also uses the lead card is a card with the same suit as the lead always supposed to be a higher value than the other one assuming the other card is of another suit for example if i have assertcardcompareninediamonds jackdiamonds queendiamonds hearts 0 as a unit test should this pass because the way i understand the specs currently it should the left bower is not a diamond so i return 1 because the nine of diamonds is
student,i want to clarify what is meant by lowest card in the specs if the card is ordered up it says the lowest card is discarded does this mean the card with the lowest value ie the 9 of diamonds would be the lowest if the player had this card or does it just mean the lowest number ie a player would discard the 9 of trump before discarding the ace of another suit
student,out of the total 9 of the projects class worth
student,when incrementing a pointer do both do the same thing or is only one of them right thingotherthing thingotherthing
student,please keep in mind that the autograder does not assign grades project grades also take style efficiency and other deliverables into account test cases used for grading may be completely different than those used to evaluate trial submissions your submittargz file failed to extract properly make sure that the following command successfully unpacks your archive tar xzvf submittargz you have not been charged a submission make sure that your archive included all the required files i am getting the following message when i try submitting to the autograder my checkpointsubmittargz has the following files in it cardtestscpp cardcpp cardh packtestscpp packcpp packh playertestscpp playercpp playerh grouptxt
student,so ive been trying to use the gdb debugger but have gotten several issues including that the program isnt running i am just trying to see where my shuffle function is going wrong so can someone please post a useful link on how to use the debugger all the other links i find online do not help thanks
student,we have been waiting for someones oh in bbb1695 for almost 40 minutes is this oh canceld
student,in our function for packinit are we supposed to initialize the next pointer to point to the first card in that pack
student,we keep getting wa in our playercpp implementation on the autograder is there anyway we can see which function is messing up since the test cases are supposed to be published
student,i just read this in the spec and i had heard differently from different people so i wanted to make sure but for the checkpoint on wednesday we only need to pass the three init test cases that are published in the test cpp files or do we need to have all of the card pack and player functions implemented
student,if its round 2 and the upcard is hearts does jack of diamonds count towards the number of diamond face cards also lets say trump is hearts if the lead suit is diamonds would playing a jack of diamonds count as following suit would it count if the lead suit was hearts
student,i am trying to compile my packtests file but whenever i use card functions for the sake of assertions it fails on account of undefined refences even though i did include cardh in packtests does anyone know what could be happening thanks
student,my packdealone returns the correct card and to increment the pointer i write packptr but when i call packdealone multiple times it keeps returning the first card meaning the pointer is not being incremented ive tried doing it many other ways but cant seem to get it is there a different way to do it or am i doing it incorrectly
student,with the new added rule of the suits being ordered if neither of the cards are trump a king of diamonds would have a higher value than a king of clubs
student,are we supposed to increase the handsize when we add a card through that function the h doesnt specifically say to do this but it makes implementation much simpler
student,my packinit keeps on failing at calling the file packin and i think the problem is that its not in the right directory how do you change so the file location is the desktop thanks
student,so my hand is jack of hearts queen of clubs king of spades the trump card the dealer receives is jack of diamonds does he discard queen of clubs
student,this is probably a really silly question but when we are told to call exitexitfailure does that mean something different than actually calling that in our code as we would call a function because my code wont compile as is and im not sure why
student,for the last two functions in playercpp the person leadsplays a card depending on predetermined strategy but im confused as to what constitutes actually removing the card from the array i adjust handsize and reorganize the hand array so the remaining cards all fit in the first handsize positions of the array however i dont understand how to remove the lingering element i tried setting it equal to null which didnt work and i currently am assigning to it an initialized card with undefined rank and suit is this acceptable or am i missing something
student,do we we have to write test cases for the functions in cardh that have already been implemented or do we only have to write test cases for the functions that we implement ourselves
student,so im trying to find the bug in my code that makes my playercpp fail the autograder the spec says each other hand must follow the led suit if able and otherwise may play any card does this mean if player 1 leads a card player 2 doesnt have to follow the led suit but player 3 does why would the spec say otherwise may play any card
student,what should we return if the pack has been completely dealt out and like what do we change next to we cant increment it anymore
student,so does packdealone return the nine of spades first like if the pack being passed in is the ordered one they gave us then it would output 10 jack queen etc
student,for the autograder checkpoint in the spec it says we only need to pass the published unit tests does this mean we need to pass only the unit tests given to us in the test cases files or some other unknown test cases that the autograder runs i guess what it boils down to is which functions within cardcpp packcpp and playercpp need to be finished and working properly or is it all of them or are we not supposed to explicitly know
student,2 or 3 sorry i forget
student,hi everyone when im not on a caen computer using linux i usually use the vnc client to use linux however it is quite laggy and sometimes it crashes too what do you guys use to code when youre on your laptop and not on a caen computer which do you recommend best of luck on the project 3 checkpoint
student,im a bit confused when is it appropriate to use the and when do you omit it what is the difference especially when initializing any clarification would be greatly appreciated
student,i wrote packcpp and ran it both using visual studio and the linux terminal with g in both cases the published test cases in packtestscpp run without error however when i run the autograder the packtests fails i have gone through the code several times and cannot wrap my head around what the problem is is there anything that i could potentially have overlooked any help would be appreciated
student,when i make my tar file to submit for the checkpoint it properly assembles all of the required files including cardcpp however upon submission to the autograder the autograder feedback returns that cardcpp is missing and a submission has not been charged i went back and opened up the tar file to make sure cardcpp was there and it was ive also ensured that the file name is correct with no extra characters etc ideas
student,from lecture we decided that we dont need to modify anything in flatlandcpp my question though is havent we changed the way to construct a triangle so when you make a triangle your third argument has to be an angle in radians and not a side i understand how we can convert the angle to a side c to use within trianglecpp using some trig but my question is why triangleabc still works if the constructor is triangleabangle when using the triangle constructor in flatlandcpp thanks
student,i am not very familiar with linux can anyone give me the instruction about how to make checkpoint tar in linux i tried make checkpoint tar but it doesnt work is there anything else i need to do
student,say diamonds is trump when comparing just the two cards does the card king of clubs lose to ace of hearts
student,are we being graded on our test cases for the checkpoint or is it just a matter of whether or not our functions pass the autograders test cases
student,i am trying to do packdealone and it says we have to increment next but i am not sure what is the syntax for that i tried doing this packptrnext packptrcardsi but i cannot initialize i 0 or it will always deal the first card
student,bluereview on oct 1 for section 002 is not uploaded
student,might be obvious but for this function playermaketrumpconst player playerptr const card upcard const player dealer int round suit orderupsuit what do we put in as suit orderupsuit a suit pointer what exactly is that
student,so ive been working through eclipse and linux on my laptop where everything compiles fine but when i submit to the autograder i always get a compiler error on packtests ive checked to make sure that i wrote a function for every header in packh as well
student,plain and simple will we be graded for our style on the checkpoint or just for the final project
student,i have written in my notes that we should use the fstream code from lecture 8 for packinit but in that function the filename is already a string whereas packinit is passed const char packfilename i tried using cstring to convert this to a string but i get an error message how do you use the passed packfilename pointer to open the file
student,did the p2 ag preliminary results been sent to our emails yet
student,title
student,i copied and pasted the code from lecture for string2enum and implemented it in cardinit but when i try to compile it i get the error that there is no matching function call for string2enum and the candidate template is ignored couldnt infer template argument t what am i missing to make this work
student,the dealer is passed into the playermaketrump function but it doesnt seem like he is ever used in the function do we have to consider the upcard as part of the dealers hand or is there another reason why he is passed into the function
student,will the handsize of a player always be 5 when making the trump
student,please help i keep getting next is not declared in this scope inside the packinit function i have no idea how to access next
student,i am implementing the packinit function and i get the following error no matching function for call to cardinit cardinitcardptrrk st cardh466 note candidate function not viable no known conversion from string aka basicstringchar chartraitschar allocatorchar to rank for 2nd argument void cardinitcard cardptr rank rank suit suit cardh536 note candidate function not viable no known conversion from string aka basicstringchar chartraitschar allocatorchar to const char for 2nd argument void cardinitcard cardptr const char rank const char suit i guess it is because i used cardinit on non const strings but how am i suppose not to change the data of the string if i am inputing it from a file
student,the feedback of autograder shows running test playertest00 compilation error the remaining two tests are passed dose anyone know what does this mean
student,the spec says that a person will order up if they have two or more face cards of the shown suit but that in round 2 if they have one face card of the same suit as the shown they will order up so if a player has one face card of the shown suit do they order up on round 2 the shown suit like if a 9 of hears o is up and a player has a king of hearts they wont order up round one for hearts but do they order hearts on round 2
student,so in round 1 if the dealer is playerptr then everything goes as if he is a player not in round 2
student,in the provided file at the end of the tests it says pack test pass should we change this to card test pass
student,i am implementing the packcpp and i wrote a test function and the first function in packcpp but i got the weird error after i typed in the make file command g pedantic wall werror o1 packtestscpp packcpp cardcpp o packtests undefined symbols for architecture x8664 packinitpack char const referenced from main in packtestsa1ff2ao ld symbols not found for architecture x8664 clang error linker command failed with exit code 1 use v to see invocation make packtests error 1 can anyone tell me what is wrong here
student,for the cardinit function as the first parameter i used packptrcardsi and packptrcardsi but i seem to get an error in visual saying this statement unhandled exception at 0x00fbbf43 in project3exe 0xc0000005 access violation reading location 0xcccccccc i feel like nothing is wrong with my logic but i am not sure where to go from here
student,so in the make trump function 134 suit suitptr suitnextupcardsuit 135 orderupsuit suitptr in function ‘bool playermaketrumpconst player const card const player int suit’ playercpp134 error lvalue required as unary ‘’ operand i tried doing it without the and it failed as well i dont get how to mess with a suit pointer
student,so im trying to work with the initial work of packinit following the steps done in io lecture from last week so i start by taking in the char packfilename i transfer it to another char called filename i then create an ifstream called filestream then i try to open the file through filestream with filestreamopenfilenamecstr as the slides suggest and all sources on the internet do but when i try to compile it says request for member ‘cstr’ in ‘filename’ which is of nonclass type ‘const char’ what do i do about this my interpretation is that the error is reading the csstr to be a call within filename but ive included all the given files tasked to us is this just another problem caused by using ubuntu open requires a cstring filename is just a char and cstr is supposed to give a string representation
student,in the project spec it says if a player can follow suit he plays the highest card that follows suit otherwise he plays the lowest card in his hand when a player considers following suit barring the trump suit does not match lead suit does he consider his trump cards as being suit cards since they are stronger than the suit cards or does he solely consider suit cards any help would be appreciated
student,how does assert work i get that it will crash a program is whatever is in the brackets returns false so if we put assert in our test cases the program will stop running at that point
student,is the next card equivalent to the card on top of the deck for example when dealing one should next refer to the card that is now left at the top of the pack thanks
student,how do you get the player to discard the specified card in these functions
student,im using the new version of xcode and fstream is not working i have packin in the right place and all my code is correct i had a gsi look over it all ifstream and ofstream cant open files someone told me the new xcode has a setting that you have to change to make it work but i cant find it anywhere anyone have any ideas of whats going on
student,im very sorry if this has been answered i couldnt find it in the feed but is the only thing being graded for the checkpoint our codes ability to pass the test cases given by the auto grader do we need our test cases and things done as well thanks
student,does the player always have to exchange one of his cards for the upcard is it possible that he doenst pick up the upcard if all the cards in his hand are stronger than the upcard ie upcard nine of hearts players hand jack of hearts jack of diamonds ace of hearts ten of hearts any help would be appreciated
student,so in the function make trump round 1 order up suit can only be the trump candidate round 2 order up suit can either be trump candidate or if the dealer is the same as the player the order up suit is the suit of the other color of the trump candidate
student,hi i am trying to store word1 and word2 in each element of the array of cards but the compiler says cards is undefined i know i have to put in a address for the first parameter of cardsinit but to me it looks like i am i am not sure what else to put in the first parameter for int i 0 i 24 i packptrcardsi cardinitcardsi word1cstr word3cstr
student,good evening when i call packshuffle should it shuffle 3 times or does it only shuffle it once and i should call packshuffle 3 times in packtestscpp thank you
student,i am implementing the void cardinitcard cardptr const char rank const char suit function and i am always getting the assert condition at last i dont know what is wrong part of my code looks like this forint i0 iranksizei ifstrcmpranknamesirank0 cardptrrank staticcastranki i wonder what is wrong with such implementation
student,i get a string value from the ifstream but i couldnt figure out how to transfer that value into the packptr the pack pointer do i have to initialize the struct and work with that
student,i dont understand this function how does the player parameter choose to orderup or not are we expected to make a randomize function for it to choose whether or not to orderup is the dealer parameter there just to make sure that heshe is the last person to choose to order up each round thanks
student,ive been trying many different things for this function but i keep getting the same error of lvalue required as increment operand i correctly assign the card to the first element of the array hand but next i need to increment the pointer for hand so im not just overriding the first card in the array every time obviously im not doing the whole pointerarray incrementation thing correctly
student,hi when we run the lead card function should we remove that card from the hand thanks
student,my partner receives a score for proj 2 but i donot can somebody explain
student,hi very inexperienced programmer here aside from engineering 101 where in the world do i even begin to actually write code the spec confuses me more and more every time i read it im just asking an honest question as i really dont know where to even start with this project if at all possible what are some good starting points and tips to get started thanks a ton
student,are there any rules against using this method for a for loop
student,from the project spec leading when a player leads a trick he plays the highest non­trump card in his hand if he has only trump he plays the highest trump card in his hand will the left bower be considered a trump card when leading any help will be appreciated
student,good afternoon for the fstream code that professor deorio told us to explicitly copy into our code and modify ourselves when necessary wherehow do we use this code ive only finished cardcpp so far and i have not run into the issue of using this tidbit yet string filename hellotxt ifstream filestream filestreamopen filenamecstr if filestreamisopen cout open failed endl exit1 string word while filestream word cout word word n filestreamclose thanks
student,is passing the published test files the only tests we need to pass in order to pass all 3 of the p3 autograder tests or are there additional tests i have passed all of the published tests in the testcpps but still am not passing the player portion of the autograder i have written additional test and passed also but still getting a fail for player thank you
student,because we have multiple main function in this project when i want to test a cardcpp how can the compiler know which function it should call
student,from the project spec requires playerptr points to an initialized player player has at least one card the only instance when adding and discarding are done is in making the trump in which the dealer will have 5 cards in his hand do we need to consider cases in which the dealer has less than 5 cards and more than 0 cards any help would be appreciated
student,what might it mean if my playercpp file compiles on my computer on a um caen computer but wont compile when i submit to the autograder
student,i have searched the related questions but i am still confused about the order for example trump is hearts led suit is spades a is acespades b is nineheartsalthough its a trump card it is the smallest card of the player which one is bigger in the case of playing a hand led by spades
student,in function packinit what should i use when i cant open the file should i use exit1 or return
student,if the upcard is a 10 of hearts but the dealer is being forced to add it to their hand due to the screw the dealer rule then the trump suit will have been set to diamonds however addanddiscard only takes the upcard so how do you know that the trump suit in this case is diamonds not the suit of the upcard when it comes to figuring out the lowest card to discard
student,does anyone know how the course will be graded overall ie 90100 a 8590 a etc checked the syllabus and that only had the percentage for each work done but no grading scale available any help would be appreciated
student,the spec describes the strategy for playing as follows if a player can follow suit he plays the highest card that follows suit otherwise he plays the lowest card in his hand does that mean the player only ever plays a trump card if the led suit was a trump card
student,in the addanddiscard function assuming we are able to identify which card to add and which card to discard is there an expectation as to where we add the card for example do we have to add it at the beginning or end only and leave the rest of the cards minus the discarded card in the same order as before or can we simply replace the discarded card with the added card ie overwriting that element of the playerhand array to my knowledge the spec doesnt seem to specify this or whether it matters one way or the other
student,am i allowed to do this or is there a way around it
student,can i get some info as to what each of the test cases actually tests just seeing failed for one of them doesnt give me much to go off when all the cases i wrote pass
student,am i allowed to copy and paste the enums for card and suit from cardcpp into packcpp so i can still use them
student,i got a compilation error on this from the autograder even though it compiles correctly in the linux environment any ideas as to why
student,are we allowed to make a header file with some cards andor players to use in testing and just include it in the testcpp files and the submission
student,i know the rmes for playeraddanddiscard say to see the spec for determining which card to add and remove but i cant find where this is discussed can anyone help
student,for the playerplay card function i am getting a segmentation fault i am first checking to see if the card has the same suit as the suit of the led card then i am using cardcomparecardcheckplayerptrhanditrump if the suit is not the same i just dont understand the spec if a player can follow suit he can play the highest card that follows suit otherwise he plays the lowest card in his hand we did 3 compare functions which all determine different orderings so which one should we use
student,whenever i try to run cardtests it gives me a segmentation fault i know that usually this means i am trying to access an array out of bounds but even when i just have the skeleton of all of the functions it still says there is a segmentation fault any ideas
student,in the spec it says if the trump suit is order up during round one the dealer receives it what is it the upcard the spec also says he then discards the lowest card among his hand and the turn up what is the turn up
student,in the playermaketrump function the spec says during round two the player will order up the suit with the same color as the up card if he has one or more face cards of that suit in his hand does the left bower count as a face card of that suit for example the player has these cards in their hand jack of hearts and all other cards are spades if the upcard is a heart then in round 2 the player will consider ordering up diamonds do we count the jack of hearts as a face card of diamonds since its the left bower so basically would the player order up diamonds as trump or not
student,how should we terminate the program or cout error information when such cases happen thank you
student,in project 3 in playercpp bool playermaketrumpconst player playerptr const card upcard const player dealer int round suit orderupsuit i think theres a problem with const player dealer because if its round 1 and someone orders it up the dealer must receive the upcard and discard the lowest among his hand but declaring dealer as const cant make the change
student,how do we know if the player designated by playerptr chooses to order up or pass was considering using cin but it doesnt seem correct are we supposed to utilize another function
student,i submitted my project to the autograder and playertest00 had a compilation error i then tried compiling it in a caen environment and got this error message i made a helper function that removes a card by moving all of the cards after the unwanted card down one index to cover the unwanted card and then setting the last index to i then update the size of the hand does anyone know what this error could mean and how i could fix it thanks
student,im trying to run the make card command so i can compile and test it but i get the error make no rule to make target cardtests stop any suggestions on what is happening
student,nuff said
student,is there a logistics reason for only the submitting partner getting the email with the autograder scores or are both of us supposed to get the email
student,can someone please clarify how to use next to access cards within pack
student,for some reason im not passing the autograder test case for card ive every test combination i can think of does anyone have any suggestions for tests i could be missing thank you in advance
student,i am trying to use the open function to open packin which is passed in to packin as const so how am i supposed to convert it to a string using cstr when it is const i keep getting an error message that says i cant use cstr
student,im still unable to get anything to compile properly in the autograder and i get the following error message running test cases running test playertest00 compilation error running test packtest00 compilation error running test cardtest00 compilation error you passed 0 out of 3 test cases measuring 03 everything compiles properly when i run unit tests in caen is there something im missing about submitting things to the checkpoint im submitting the header files for player card and pack the cpp files for those 3 and the individual tests for all 3 any help would be appreciated
student,do we still have to make more test cases for packinit when there are already unit tests provided
student,hello i know this is kind of early to be asking this but i was wondering how the final grading is usually done in this class from the curve it seems it is graded on a curve what percentage of total class points usually puts you in the a range
student,effects player adds one card to hand and removes one card from hand see spec for determining which so if this function is called it is implied that one card should be discarded and the upcard should be added
student,i cant figure out how to access the suit of the same color as up card one of my ideas is to use the enum suit indices and do suit of upcard 2 to get the ordered up suit but this is problematic if the upcard has suit clubs or diamonds enum indices 2 and 3 since if you add 2 to those youd go outside the bounds of the enum is there another way to go about this
student,good evening i am confused about what we have to write for cardcpp i understand that cardh lists the procedural abstractions for a playing card are only files that we have to write for cardcpp the blank functions at the bottom of the cardcpp files as in void cardini tcard cardptr const char rank const char suit int cardcompare const card a const card b suit trump int cardcompare const card a const card b const card ledcard suit trump thank you very much
student,if spades is the trump suit r bower jack of spades l bower jack of clubs so after the r and l bowers akq10 and 9 of the trump suit comes the jack of diamonds and jack of hearts is the diamonds or the heart bigger
student,if you only have one card left in the deck and packdealone is called are you supposed to shuffle the deck and reset the pointer thanks
student,so im having trouble figuring out the pointer traversal with this one in order to use the next pointer dont you have to initialize it to the beginning of the cards array the problem is when i do this when i call the function it deals out the first card in the pack every time and never traverses to the next one is this the right approach if so what kind of strategy should i use to get around this
student,im failing my tests for playeraddcard and im not sure why i used a for loop to check each card in the hand for whether or not it is null the first time i come across a null card i assigned that position a new card and returned this clearly isnt the right way of thinking about it if im failing my tests is there a different way to do it where you dont have if the card null is that even legal
student,when will grades be posted for project 1
student,what will the order of cards be after playing a hand and before shuffling
student,can the pack file contain cards below 9 eg two of spades if so what should we do in this case since the card wouldnt be able to be used in the game and the pack would have less than 24 cards if it wasnt included the game wouldnt be able to be played with the pack
student,what is meant by an empty hand for playerinit would it be just an array of size 5 with unassigned elements or would having a hand with cards ranging from 2 to 8 also count as an empty hand since euchre only uses cards 9 to ace
student,how would you go about initializing the players name when the function is passed const char name and the struct player has an array of characters name do you need to iterate through the name passed to the function with a pointer assigning each character to the name array
student,i think that im conceptualizing the shuffle algorithm incorrectly is this what the spec meant the first line is the starting point and the last line is the shuffled deck i did this but i think i might be conceptualizing the algorithm incorrectly are these shuffling steps correct 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 17 18 19 20 21 22 23 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 10 11 12 13 14 15 16 17 18 19 20 21 22 23 1 2 3 4 5 6 7 8 9 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 1 2
student,what does this error mean
student,i cant seem to get the pack and player tests working for the autograder ive made many test cases for both files to the point where i cant figure out any more cases without falling out of the requirements listed in the rmes of the procedures i was able to pass all of the test cases i made but the autograder tests just wont pass has anyone managed to pass all of the autograder cases
student,what does this error mean error no operator matches these operands operand types are stdifstream stdstring i did the exactly same thing from the lecture note which is something similar to string word while filestream word
student,when initializing pack is next the first card in the deck
student,i thought i readheard somewhere that we are not supposed to pass arguments by reference in project 3 but i cant seem to find wherewhen this was specified can someone confirm whether or not this is the case thanks
student,in the spec it says the dealer will discard the lowest card of those already in his hand and the upcard does lowest refer only to rank and the suit order specified for the project or does it also take trump and led into account if so how do we consider trump suit if that is not passed into the function
student,we got an error when we submitted for the checkpoint but when we hit grade all all test cases are green indicating we passed so what could be the problem
student,is it okay to implement the shuffle function in a way such that it achieves the same effect but without actually swapping the two parts three times because i think i found a pattern
student,should our test cases be void functions
student,will i lose points if i do not use the included functionsie isrightbower in cardcpp and just do it myself
student,what do i need to includecopy into my packcpp file is it just packh or do i need to also include cardh or copy the enumerations or arrays
student,when the spec says the suit with the same color as the up card it means the suit with the same color but not the same suit correct on a related note consider the following example it is round 2 the up card was a heart and a players hand consists of the king of diamonds the king of hearts and three clubs the player didnt order up in round 1 because their hand only had one trump face card the king of hearts at this point does the player order up hearts or diamonds
student,ive been working on packinit for a really long time and im stuck i understand how to use fstreams but my problem is that im trying to set packptrcardsi cardinitcardptr rank suit but i dont know what cardptr to use can anyone help me figure out a better way of thinking about this
student,cardcpp in function ‘void cardinitcard const char const char’ cardcpp97 error expected initializer before ‘’ token cardcpp102 error expected initializer before ‘’ token make cardtests error 1 anyone have any thoughts
student,suppose player has 5 cards and we want to call playerinit to empty his hand how do we make a card equal to nothing playerptrhand
student,im working on packinit and im having a hard time conceptualizing how to set packptrcards what youre reading in i think part of my problem might be i dont really understand whats in the file what are we reading in card names whats the format
student,not exactly sure what to do here
student,is there a function that returns the length of a c string or is there a way to convert a c string to a string so that i can use the strsize function
student,so i was wondering what happens if we do not pass the published test cases for our code by wednesday when the checkpoint is due also do we need to have created test cases for our functions by wednesday as well thanks
student,so my partner and i are working on the project on ubuntu and we ran into the issue with the code with int cardcompare const card a const card b const card ledcard suit trump as when we try to run a test with it it somehow changes the inputs and outputs from all of our previous tests making them wrong ie tests that normally output a are outputting b however when we do not include tests for this cardcompare the tests all work as the should be when we tested it on the caen computers the code worked as it should including the issues with the cardcompare does anyone know what the issue might lay in
student,i have finished the shuffle function but i do not know how to test it a point in the right direction would be great
student,are we allowed to use cardinit in packinit
student,im a bit confused as to where to start project3 i downloaded all of the files and copied cardcppstarter into my own file cardcpp i read through cardcpp to see what has been written and when i get to the bottom three functions says implement me but it appears that these three functions are already written in the file above for this am i just writing test cases for these functions if not what does it mean implement me
